1.000,1.906
0.985,1.876
0.970,1.848
0.955,1.820
0.940,1.793
0.924,1.770
0.909,1.747
0.891,1.721
0.866,1.688
0.842,1.655
0.818,1.623
0.794,1.596
0.772,1.572
0.749,1.551
0.727,1.531
0.704,1.510
0.674,1.482
0.642,1.450
0.610,1.420
0.579,1.394
0.547,1.371
0.516,1.350
0.484,1.331
0.451,1.310
0.418,1.289
0.381,1.266
0.339,1.242
0.298,1.220
0.261,1.202
0.224,1.187
0.186,1.171
0.147,1.154
0.108,1.138
0.044,1.109
-0.019,1.084
-0.068,1.066
-0.117,1.050
-0.168,1.034
-0.223,1.018
-0.286,0.999
-0.351,0.980
-0.414,0.961
-0.471,0.946
-0.529,0.932
-0.590,0.919
-0.654,0.906
-0.717,0.892
-0.775,0.878
-0.843,0.861
-0.912,0.842
-0.962,0.828
-1.011,0.814
-1.058,0.803
-1.105,0.791
-1.151,0.780
-1.196,0.769
-1.234,0.758
-1.271,0.747
-1.308,0.735
-1.346,0.723
-1.385,0.711
-1.425,0.699
-1.464,0.688
-1.505,0.679
-1.548,0.668
-1.592,0.659
-1.638,0.649
-1.685,0.638
-1.731,0.627
-1.777,0.617
-1.825,0.606
-1.876,0.595
-1.930,0.585
-1.987,0.575
-2.043,0.566
-2.098,0.558
-2.152,0.549
-2.206,0.541
-2.264,0.532
-2.322,0.523
-2.381,0.513
-2.441,0.504
-2.503,0.495
-2.571,0.486
-2.642,0.477
-2.716,0.468
-2.792,0.460
-2.868,0.453
-2.944,0.445
-3.020,0.437
-3.096,0.430
-3.177,0.421
-3.261,0.412
-3.346,0.403
-3.437,0.394
-3.538,0.385
-3.650,0.377
-3.767,0.369
-3.901,0.361
-4.029,0.353
-4.160,0.345
-4.286,0.338
-4.412,0.330
-4.533,0.322
-4.665,0.314
-4.787,0.307
-4.936,0.298
-5.087,0.290
-5.261,0.282
-5.456,0.275
-5.673,0.267
-5.902,0.260
-6.133,0.253
-6.358,0.246
-6.587,0.239
-6.814,0.231
-7.036,0.224
-7.270,0.217
-7.525,0.209
-7.820,0.202
-8.148,0.194
-8.542,0.187
-9.010,0.179
-9.552,0.172
-10.142,0.165
-10.763,0.159
-11.365,0.151
-12.000,0.144
